===== Headers
239	108	Kiloude City	03007900d000e400a800010005000100050001000e000100bb00e9006c001d04024802000000ffff44240400cf0000000000000005010000
240	108	Kiloude City	03007900d000e300a800010005000100050001000e000100bc00e9006c001d04024802000000ffff44240400cf0000000000000005010000
241	110	Battle Maison	03007b00ac00e2004800010005000100050001000e000100bd00e9006e041d06024802000000ffffd425040017010000000000005f010000
242	110	Battle Maison	03007b00ad00e1004800010005000100050001000e000100be00e9006e001d06024802000000ffffd4250400710100000000000025020000
243	106	Pok�mon League	01001000650071008600010005000100050001000e0001000701f3006a045615012c02000000ffff6412040037020000000000005d060000
244	106	Pok�mon League	00008e00310070008600010005000100050001000e0001000801f3006a001d040208020000001c009c0004007101000000000000ef010000
245	106	Pok�mon League	0300460066006f008600010005000100050001000e0001000901f3006a001d04020802000000ffff6c820400d902000000000000ad040000
246	106	Pok�mon League	03007d0067006e008600010005000100050001000e0001000a01f3006a001d04020802000000ffff6c820400170100000000000083010000
247	150	Blazing Chamber	03007e0068006d008600010005000100050001000e0001000b01f30096041d0402080200000013006c8204005f0100000000000073050000
248	152	Flood Chamber	03007e006a006b008600010005000100050001000e0001000d01f30098041d0402080200000013006c8204005f0100000000000073050000
249	154	Ironworks Chamber	03007e006c0069008600010005000100050001000e0001000f01f3009a041d0402080200000013006c8204005f0100000000000073050000
250	156	Dragonmark Chamber	03007e006e0067008600010005000100050001000e0001001101f3009c041d0402080200000013006c8204005f0100000000000073050000
251	150	Blazing Chamber	03004c0069006c008600010005000100050001000e0001000c01f30096001d0402080200000006006c8208005f01000000000000a7010000
252	152	Flood Chamber	03004d006b006a008600010005000100050001000e0001000e01f30098001d040208020000000b006c8208005f01000000000000a7010000
253	154	Ironworks Chamber	03004e006d0068008600010005000100050001000e0001001001f3009a001d040208020000000a006c8208005f01000000000000a7010000
254	156	Dragonmark Chamber	03004f006f0066008600010005000100050001000e0001001201f3009c001d0402080200000009006c8208005f01000000000000a7010000
255	158	Radiant Chamber	03007f00700065008600010005000100050001000e0001001301f3009e041d0402080200000014006c820400f30000000000000057030000
256	158	Radiant Chamber	03005000710064008600010005000100050001000e0001001401f3009e001d0402080200000015006c8204005f01000000000000a7010000
257	106	Pok�mon League	03009500720063002c00010005000100050001000e0001001501f3006a001d0402480200000016006c8204005f01000000000000a7010000
258	8	Route 1	0100020000005a000b00010005000100050001000b0001001601020108044015016c02000000ffffa436040061200000820000003d290000
259	12	Route 2	01000200000059000c00010005000100050001000c000100170103010c044015016c02000000ffffb43604006120000032000000ed210000
260	16	Route 3	00000300010058000c00010005000100050001000c0001001801040110044015016c02000000ffffc4360400c1230000000000009d2c0000
261	20	Route 4	00000300010057000d00010005000100050001000c0001001901050114044015016c02000000ffffd43604004f2000000000000033270000
262	28	Route 5	01000500020056000d00010005000100050001000c0001001a0106011c04c200016c02000000fffff4360400b93700004fffffff73200000
263	34	Route 6	080006001b0055000d00010005000100050001000c0001001b0107012204c200016c02000000ffffa4360400d902000024000000e9070000
264	38	Route 7	01000500020054000d00010005000100050001000c0001001c0108012604c200016c02000000ffffb4360400f72c0000020000001b240000
265	38	Route 7	03006a001c0053000d0001000500010005000100060001001d01080126001d04024802000000ffffe4260400e1000000000000004d010000
266	42	Route 8	00000700030052003a00010005000100050001000c0001001e010a012a04c403016c02000000ffff143704002127000038000000f32d0000
267	46	Route 9	000008001d0051003a00010005000100050001000c0001001f010b012e04c503016c02000000fffff4360400bd000000bafffffff9030000
268	50	Route 10	00000700030050003a00010005000100050001000c00010020010c013204c400016c02000000ffff04370400672300002bffffff57270000
269	54	Route 11	000017001e004f003a00010005000100050001000c00010021010d013604c600016c02000000fffff4360400210300002bffffff1d040000
270	62	Route 12	01000a0004004e003a00010005000100050001000c00010022010e013e044815016c02000000ffff14370400b925000000000000d3230000
271	62	Route 12	0300710077004d003a00010005000100050001000600010023010e013e001d04024802000000ffff44240400ab00000000000000bd000000
272	66	Route 13	000014001f004c003a00010005000100050001000c000100240110014204c903016c0200000018003437040055080000000000005f010000
273	68	Route 14	00000b0005004b003d00010005000100050001000c0001002501110144044a1f016c02000000ffff243704004f200000020000008b2c0000
274	68	Route 14	0300980078004a002c0001000500010005000100060001002601110144001d04024802000000ffff44240400750000000000000005010000
275	74	Route 15	00000c00060049003b00010005000100050001000c000100270113014a044b1f016c02000000120044370400ad1f000002000000f51f0000
276	78	Route 16	00000c00060048003b00010005000100050001000c000100280114014e044b1f016c02000000120044370400651f0000000000000b280000
277	78	Route 16	03007300780047003b000100050001000500010006000100290114014e001d04024802000000ffff44240400750000000000000005010000
278	84	Route 17	00001300200046003b00010005000100050001000c0001002a01160154044e03016c02000000ffff543f0400c303000000000000d5030000
279	88	Route 18	01000e00070045003c00010005000100050001000c0001002b0117015804d003016c02000000fffff43604001f23000000000000ef250000
280	88	Route 18	03007400af0044003c00010005000100050001000e0001002c01170158001d04024802000000ffff44240400cf00000000000000e1000000
281	92	Route 19	08000f00d70043003c00010005000100050001000c0001002d0119015c04d103016c02000000fffff4360400d5030000000000000b040000
282	96	Route 20	00001e00d90042003e00010005000100050001000c0001002e011a0160045d02066c02000000ffff94360400430800000000000029010000
283	100	Route 21	00001f00da0041003c00010005000100050001000c0001002f011b0164045415016c02000000ffffb436040097050000000000000b040000
284	100	Route 21	03007300780040003c00010005000100050001000e00010030011b0164001d04024802000000ffff44240400750000000000000099000000
285	102	Route 22	0000030001003f000d00010005000100050001000c00010031011d016604c000016c02000000ffffc4360400c327000000000000c3270000
286	14	Santalune Forest	030022000800da000e00010005000100050001000e000100c0001e010e045d02066c02000000ffff94360400d9020000000000002b050000
287	36	Parfum Palace	010023002100d9000f00010005000100050001000e000100c1001f0124044315016c02000000ffff74360400c702000002000000250b0000
288	36	Parfum Palace	030051002200d7000f00010005000100050001000e000100c3001f0124001d06024802000000ffff742604008d03000000000000dd010000
289	36	Parfum Palace	030054002300d6000f00010005000100050001000e000100c4001f0124001d06024802000000ffff74260400cf0000000000000017010000
290	36	Parfum Palace	030054002400d5000f00010005000100050001000e000100c5001f0124001d06024802000000ffff74260400cf0000000000000017010000
291	36	Parfum Palace	030054002500d4000f00010005000100050001000e000100c6001f0124001d06024802000000ffff74260400cf0000000000000017010000
292	36	Parfum Palace	030054002600d3000f00010005000100050001000e000100c7001f0124001d06024802000000ffff74260400cf0000000000000017010000
293	36	Parfum Palace	030051002700d2000f00010005000100050001000e000100c8001f0124001d06024802000000ffff74260400bd0000000000000099000000
294	36	Parfum Palace	030052002800d1000f00010005000100050001000e000100c9001f0124000306024802000000080074260400b901000000000000ab000000
295	36	Parfum Palace	030051002900d0000f00010005000100050001000e000100ca001f0124001d06024802000000ffff74260400130200000000000075000000
296	36	Parfum Palace	030053002a00cf000f00010005000100050001000e000100cb001f0124000306014802000000ffff74260400dd010000000000004d010000
297	36	Parfum Palace	030054002b00ce000f00010005000100050001000e000100cc001f0124001d06024802000000ffff74260400cf0000000000000017010000
298	36	Parfum Palace	030054002c00cd000f00010005000100050001000e000100cd001f0124001d06024802000000ffff74260400cf0000000000000017010000
299	36	Parfum Palace	030054002d00cc000f00010005000100050001000e000100ce001f0124001d06024802000000ffff74260400cf0000000000000017010000
300	36	Parfum Palace	030054002e00cb000f00010005000100050001000e000100cf001f0124001d06024802000000ffff74260400cf0000000000000017010000
301	36	Parfum Palace	030056002f00ca000f00010005000100050001000e000100d0001f0124000306014802000000ffff74260400dd0100000000000085050000
302	36	Parfum Palace	00002d003000d8000f00010005000100050001000e000100c2001f0124000315016802000000ffff743604002f0400000000000047070000
303	132	Glittering Cave	000024004600c9003d00010005000100050001000e000100d1002f0184049d0902580200000010008cb60400490200000000000007050000
304	132	Glittering Cave	030033004700c8003d00010005000100050001000e000100d2002f018400dd09025c02000000ffff84b604005f010000000000006d020000
305	56	Reflection Cave	030025004900c7003e00010005000100050001000e000100d300310138041d0a025802000000080087260400bd00000000000000fd020000
306	56	Reflection Cave	03002500a200c6003e00010005000100050001000e000100d400310138001d0a0258020000000800872604000501000000000000eb020000
307	56	Reflection Cave	03002500a300c5003e00010005000100050001000e000100d500310138001d0a025802000000080087260400e7030000000000007b030000
308	56	Reflection Cave	03002500a400c4003e00010005000100050001000e000100d600310138001d0a025802000000ffff872604007101000000000000f3000000
309	72	Pok� Ball Factory	000034004a00c3003f00010005000100050001000e000100d70035014804ca04016c02000000ffff643704009b0400000000000073050000
310	72	Pok� Ball Factory	030026004b00c2003f00010005000100050001000e000100d800350148001d01024802000000110064a7040017010000000000005b020000
311	72	Pok� Ball Factory	0300a6009f00c1003f00010005000100050001000e000100d900350148001d01024802000000ffff64a70400ab00000000000000cf000000
312	72	Pok� Ball Factory	0300a600a000c0003f00010005000100050001000e000100da00350148001d01024802000000ffff64a70400ab00000000000000cf000000
313	82	Frost Cavern	01000d00d400bf003b00010005000100050001000e000100db00390152044c03016c02000000ffff843f04002f04000000000000d7070000
314	82	Frost Cavern	030027004c00be003e00010005000100050001000e000100dc00390152009d08025802000000ffff86bf040001020000000000005b020000
315	82	Frost Cavern	03002700b800bd003e00010005000100050001000e000100dd00390152009d08025802000000ffff86bf04007704000000000000c7020000
316	82	Frost Cavern	03002700b900bc003e00010005000100050001000e000100de00390152009d08025802000000ffff86bf04001302000000000000d5030000
317	82	Frost Cavern	03002700be00bb003e00010005000100050001000e000100df00390152009d08025802000000ffff86bf0400ab0000000000000017010000
318	98	Pok�mon Village	030028004d00ba004000010005000100050001000e000100e0003e016204d300016c02000000ffff94360400bf04000000000000a3020000
319	168	Unknown Dungeon	03002c00db00b9005400010005000100050001000e000100e1003e01a804dd01021c02000000ffff849204005f0100000000000037020000
320	104	Victory Road	030029004e00b8004200010005000100050001000e000100e20040016804d500012c02000000ffff743704004902000000000000e3040000
321	160	Pok�mon League Gate	030062004f00b70042000100050001000500010006000100e3004001a000dd15020c020000001700748304004d01000000000000ad040000
322	104	Victory Road	030035005000b6004200010005000100050001000e000100e40040016800dd01021c02000000ffff76b704000f0300000000000019050000
323	104	Victory Road	03003700c400b5004200010005000100050001000e000100e500400168005515013c02000000ffff743704001d040000000000009b040000
324	104	Victory Road	0300a800c500b4004200010005000100050001000e000100e60040016800dd01021c02000000ffff76b70400710100000000000077040000
325	104	Victory Road	03003800c600b3004200010005000100050001000e000100e700400168005515013c02000000ffff74370400cf000000000000002f040000
326	104	Victory Road	03003500c700b2004200010005000100050001000e000100e80040016800dd01021c02000000ffff76b70400290100000000000095010000
327	104	Victory Road	03003900c800b1004200010005000100050001000e000100e900400168005515013c02000000ffff743704006d02000000000000ef010000
328	104	Victory Road	0300a900c900b0004200010005000100050001000e000100ea0040016804dd01021c02000000ffff76b704007b03000000000000f9030000
329	48	Battle Chateau	03002a005100af004800010005000100050001000e000100eb00080130041d06024802000000ffffa42404007101000000000000dd010000
330	48	Battle Chateau	03003a005200ae004800010005000100050001000e000100ec00080130001d06024802000000ffffa4240400290100000000000083010000
331	48	Battle Chateau	03002a005300ad004800010005000100050001000e000100ed00080130001d06024802000000ffffa4240400290100000000000083010000
332	48	Battle Chateau	03003a005400ac004800010005000100050001000e000100ee00080130001d06024802000000ffffa42404002901000000000000e1000000
333	48	Battle Chateau	03003a005500ab004800010005000100050001000e000100ef00080130001d06024802000000ffffa42404003b0100000000000071010000
334	134	Connecting Cave	03002c005600aa003d00010005000100050001000e000100f0004e018604dd01025c02000000ffff86b604004104000000000000b9010000
335	136	Kalos Power Plant	030032005700a9003f00010005000100050001000e000100f1004f0188049d15024802000000ffff94a704001701000000000000ad040000
336	136	Kalos Power Plant	03002e00b100a8003f00010005000100050001000e000100f2004f0188009d15024802000000ffff94a70400e100000000000000cb010000
337	136	Kalos Power Plant	03003b00b200a7003f00010005000100050001000e000100f3004f0188009d150248020000001d0094a704005b02000000000000b1030000
338	136	Kalos Power Plant	03002e00b300a6003f00010005000100050001000e000100f4004f0188009d15024802000000ffff94a70400e1000000000000004d010000
339	138	Team Flare Secret HQ	030031005800a5004100010005000100050001000e000100f50015008a001d16024802000000ffff94810400d902000000000000f5040000
340	138	Team Flare Secret HQ	0300a7005900a4004100010005000100050001000e000100f60015008a001d16024802000000ffff94810400850500000000000025020000
341	138	Team Flare Secret HQ	03003c005a00a3004100010005000100050001000e000100f70015008a009d15024802000000ffff94810400c70200000000000069030000
342	138	Team Flare Secret HQ	030036005b00a2004100010005000100050001000e000100f80015008a049d15024802000000ffff9481040029010000000000003b010000
343	140	Terminus Cave	03002f005c00a1003d00010005000100050001000e000100f90057018c04dd01025c02000000ffff86b60400cf0000000000000049020000
344	140	Terminus Cave	03002f005d00a0003d00010005000100050001000e000100fa0057018c00dd01025c02000000ffff86b604004d0100000000000005010000
345	140	Terminus Cave	03002f005e009f003d00010005000100050001000e000100fb0057018c00dd01025c02000000ffff86b604005b02000000000000bf040000
346	140	Terminus Cave	03002f005f009e005400010005000100050001000e000100fc0057018c00dd01021c02000000ffff849204000f03000000000000e3040000
347	140	Terminus Cave	03002f0060009d003d00010005000100050001000e000100fd0057018c04dd01025c02000000ffff86b604005f0100000000000049020000
348	140	Terminus Cave	03002f0061009c003d00010005000100050001000e000100fe0057018c04dd01025c02000000ffff86b604003b0100000000000049020000
349	142	Lost Hotel	0300300062009b003d00010005000100050001000e000100ff005d018e04dd15025c02000000ffffb4b70400e703000000000000a7010000
350	144	Chamber of Emptiness	03002c00db009a005400010005000100050001000e00010000015e019004dd01021c02000000ffff84b604005f0100000000000037020000
351	146	Sea Spirit�s Den	03002c00c10099005400010005000100050001000e00010001015f019204dd01021c02000000ffff849204004d0100000000000083010000
352	38	Route 7	0300120063007f000700010005000100050001000e0001000201080126004215016c020000000700a4370400250200000000000029010000
353	38	Route 7	03006a0075007e000700010005000100050001000e0001000301080126001d04024802000000ffffa4270400750000000000000099000000
354	148	Friend Safari	0300210064007d006300010005000100050001000e0001000401e90094004015014c02000000ffffd43704007101000000000000cb010000
355	148	Friend Safari	01009400c3007c006300010005000100050001000e0001000501e90094041d04024802000000ffffd4270400990000000000000029010000
356	86	Anistar City	060015009e007b008300010005000100050001000e0001000601d3005600cf04012c02000000ffff443e0400ef010000000000002f040000
357	112	Azure Bay	01000a00040000003a00010005000100050001000c000100670165017004c802016c02000000ffffc43704008529000000000000451e0000
358	110	Battle Maison	03009c00e200e0004800010005000100050001000e000100bf00e9006e001d04024802000000ffffd425040029010000000000005f010000
359	22	Lumiose City	00003d00310088011000010005000100050001000e0001001700430016001d040348020000001c00942404007101000000000000ef010000
